date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:07	705/705	---M--	200	added ('OK')	image/png	etag:%225b51e124-2c1%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:07	674/674	---M--	200	added ('OK')	image/png	etag:%225b51e124-2a2%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:08	717/717	---M--	200	added ('OK')	image/png	etag:%225b51e124-2cd%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:08	691/691	---M--	200	added ('OK')	image/png	etag:%225b51e124-2b3%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:09	700/700	---M--	200	added ('OK')	image/png	etag:%225b51e124-2bc%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:09	648/648	---M--	200	added ('OK')	image/png	etag:%225b51e124-288%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:09	621/621	---M--	200	added ('OK')	image/png	etag:%225b51e124-26d%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/binocular.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:10	688/688	---M--	200	added ('OK')	image/png	etag:%225b51e124-2b0%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:10	700/700	---M--	200	added ('OK')	image/png	etag:%225b51e124-2bc%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:10	647/647	---M--	200	added ('OK')	image/png	etag:%225b51e124-287%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:11	763/763	---M--	200	added ('OK')	image/png	etag:%225b51e124-2fb%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:11	690/690	---M--	200	added ('OK')	image/png	etag:%225b51e124-2b2%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:11	709/709	---M--	200	added ('OK')	image/png	etag:%225b51e124-2c5%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:12	691/691	---M--	200	added ('OK')	image/png	etag:%225b51e124-2b3%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:13	635/635	---M--	200	added ('OK')	image/png	etag:%225b51e124-27b%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:13	590/590	---M--	200	added ('OK')	image/png	etag:%225b51e124-24e%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:13	635/635	---M--	200	added ('OK')	image/png	etag:%225b51e124-27b%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/camera.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:14	659/659	---M--	200	added ('OK')	image/png	etag:%225b51e124-293%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/chart.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:14	1686/1686	---M--	200	added ('OK')	image/png	etag:%225b51e124-696%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:15	706/706	---M--	200	added ('OK')	image/png	etag:%225b51e124-2c2%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/clock.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:15	470/470	---M--	200	added ('OK')	image/png	etag:%225b51e124-1d6%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/control.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:15	606/606	---M--	200	added ('OK')	image/png	etag:%225b51e124-25e%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/fire.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:16	792/792	---M--	200	added ('OK')	image/png	etag:%225b51e124-318%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/heart.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:17	505/505	---M--	200	added ('OK')	image/png	etag:%225b51e124-1f9%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/mail.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:17	756/756	---M--	200	added ('OK')	image/png	etag:%225b51e124-2f4%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:17	657/657	---M--	200	added ('OK')	image/png	etag:%225b51e124-291%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/video.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:18	7112/7112	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1bc8%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?i5rhx5	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.ttf	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:18	7188/7188	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1c14%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?i5rhx5	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.woff	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:19	23670/23670	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b51e124-5c76%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?i5rhx5	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.svg	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:19	223/223	---M--	200	added ('OK')	image/png	etag:%225b51e124-df%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/toggle_open.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:20	168/168	---M--	200	added ('OK')	image/png	etag:%225b51e124-a8%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/toggle_close.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:20	198/198	---M--	200	added ('OK')	image/png	etag:%225b51e124-c6%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/flickr.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:20	6024/6024	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1788%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:21	6024/6024	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1788%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:21	5924/5924	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-1724%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:22	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-16d8%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:22	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b51e124-339f%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:22	673/673	---M--	200	added ('OK')	image/gif	etag:%225b51e124-2a1%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/images/spinner.gif	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:23	265/265	---M--	200	added ('OK')	image/png	etag:%225b51e124-109%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/vc/remove.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://ras-it.rs/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
21:18:23	1819/1819	---M--	200	added ('OK')	image/png	etag:%225b51e124-71b%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/images/mpc-image-placeholder.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/images/mpc-image-placeholder.png	(from https://ras-it.rs/wp-content/plugins/mpc-massive/assets/css/mpc-styles.css?ver=4.9.7)
21:18:23	33724/33724	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-83bc%22	https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.eot	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.eot	(from https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.6.50)
21:18:24	33556/33556	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-8314%22	https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.ttf	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.ttf	(from https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.6.50)
21:18:24	33632/33632	---M--	200	added ('OK')	application/octet-stream	etag:%225b51e124-8360%22	https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.woff	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.woff	(from https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.6.50)
21:18:24	108018/108018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b51e124-1a5f2%22	https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.svg	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/the-grid/frontend/assets/fonts/the_grid.svg	(from https://ras-it.rs/wp-content/plugins/the-grid/frontend/assets/css/the-grid.min.css?ver=2.6.50)
21:18:25	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:49:59%20GMT	https://ras-it.rs/TweenLite.js	S:/Web%20copies/Website%200108/ras-it.rs/TweenLite.js	(from https://ras-it.rs/wp-content/plugins/essential-grid/public/assets/js/jquery.themepunch.tools.min.js?ver=2.1.6.2.2)
21:18:25	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:00%20GMT	https://ras-it.rs/Version/	S:/Web%20copies/Website%200108/ras-it.rs/Version/index.html	(from https://ras-it.rs/wp-content/plugins/essential-grid/public/assets/js/jquery.themepunch.tools.min.js?ver=2.1.6.2.2)
21:18:25	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:00%20GMT	https://ras-it.rs/themepunch.revolution.min.js	S:/Web%20copies/Website%200108/ras-it.rs/themepunch.revolution.min.js	(from https://ras-it.rs/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.4)
21:18:25	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:00%20GMT	https://ras-it.rs/jquery.themepunch.revolution.min.js	S:/Web%20copies/Website%200108/ras-it.rs/jquery.themepunch.revolution.min.js	(from https://ras-it.rs/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.4)
21:18:26	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:00%20GMT	https://ras-it.rs/jquery.themepunch.revolution.js	S:/Web%20copies/Website%200108/ras-it.rs/jquery.themepunch.revolution.js	(from https://ras-it.rs/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.4)
21:18:26	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:00%20GMT	https://ras-it.rs/images/transparent.png	S:/Web%20copies/Website%200108/ras-it.rs/images/transparent.png	(from https://ras-it.rs/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.4)
21:18:26	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:01%20GMT	https://ras-it.rs/assets/transparent.png	S:/Web%20copies/Website%200108/ras-it.rs/assets/transparent.png	(from https://ras-it.rs/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.4.7.4)
21:18:27	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:01%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed012c	(from https://ras-it.rs/services/)
21:18:27	44806/44806	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:24%20GMT	https://ras-it.rs/services/amp/	S:/Web%20copies/Website%200108/ras-it.rs/services/amp/index.html	(from https://ras-it.rs/services/)
21:18:27	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=24766	S:/Web%20copies/Website%200108/ras-it.rs/index1560.html	(from https://ras-it.rs/services/)
21:18:28	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:02%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed.bf0bcb.delayed	(from https://ras-it.rs/services/)
21:18:28	69423/69423	---M--	200	added ('OK')	image/png	etag:%225b51e11e-10f2f%22	https://ras-it.rs/wp-content/uploads/2018/07/hero-za-ostale-strane.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/hero-za-ostale-strane.png	(from https://ras-it.rs/services/)
21:18:29	17688/17688	---M--	200	added ('OK')	image/png	etag:%225b51e11e-4518%22	https://ras-it.rs/wp-content/uploads/2018/07/services-320x200.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/services-320x200.png	(from https://ras-it.rs/services/)
21:18:29	31769/31769	---M--	200	added ('OK')	image/png	etag:%225b51e11e-7c19%22	https://ras-it.rs/wp-content/uploads/2018/07/thumbnail-02-1.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/thumbnail-02-1.png	(from https://ras-it.rs/services/)
21:18:29	67616/67616	---M--	200	added ('OK')	image/png	etag:%225b51e11e-10820%22	https://ras-it.rs/wp-content/uploads/2018/07/thumbnail-03-1.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/thumbnail-03-1.png	(from https://ras-it.rs/services/)
21:18:30	31161/31161	---MCZ	200	added ('OK')	text/css	etag:W/%225b51e120-79b9%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/fa/fa.min.css?ver=2.3.3	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/fa/fa.minb6db.css	(from https://ras-it.rs/services/)
21:18:30	15358/15358	---MCZ	200	added ('OK')	text/css	etag:W/%225b51e120-3bfe%22	https://ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/eti/eti.min.css?ver=2.3.3	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/mpc-massive/assets/fonts/eti/eti.minb6db.css	(from https://ras-it.rs/services/)
21:18:30	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:05%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fpenetration-testing%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embedf24a	(from https://ras-it.rs/services/penetration-testing/)
21:18:30	48503/48503	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:24%20GMT	https://ras-it.rs/services/penetration-testing/amp/	S:/Web%20copies/Website%200108/ras-it.rs/services/penetration-testing/amp/index.html	(from https://ras-it.rs/services/penetration-testing/)
21:18:31	79506/79506	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=31340	S:/Web%20copies/Website%200108/ras-it.rs/index7b9a.html	(from https://ras-it.rs/services/penetration-testing/)
21:18:31	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:05%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fpenetration-testing%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed0f54	(from https://ras-it.rs/services/penetration-testing/)
21:18:31	13500/13500	---MCZ	200	added ('OK')	text/css	etag:W/%225b51e120-34bc%22	https://ras-it.rs/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min.css?ver=5.4.7	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/plugins/js_composer/assets/css/lib/vc-entypo/vc_entypo.min8b06.css	(from https://ras-it.rs/services/penetration-testing/)
21:18:32	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:06%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fvulnerability-assessment%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embedf0c9	(from https://ras-it.rs/services/vulnerability-assessment/)
21:18:32	34740/34740	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:24%20GMT	https://ras-it.rs/services/vulnerability-assessment/amp/	S:/Web%20copies/Website%200108/ras-it.rs/services/vulnerability-assessment/amp/index.html	(from https://ras-it.rs/services/vulnerability-assessment/)
21:18:32	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:06%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fvulnerability-assessment%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed993b	(from https://ras-it.rs/services/vulnerability-assessment/)
21:18:32	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=31349	S:/Web%20copies/Website%200108/ras-it.rs/index0014.html	(from https://ras-it.rs/services/vulnerability-assessment/)
21:18:32	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:07%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fdigital-forensics%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed9192	(from https://ras-it.rs/services/digital-forensics/)
21:18:33	38563/38563	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:24%20GMT	https://ras-it.rs/services/digital-forensics/amp/	S:/Web%20copies/Website%200108/ras-it.rs/services/digital-forensics/amp/index.html	(from https://ras-it.rs/services/digital-forensics/)
21:18:33	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:07%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fservices%2Fdigital-forensics%2F&format=xml	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed0ada	(from https://ras-it.rs/services/digital-forensics/)
21:18:33	79507/79507	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Jul%202018%2013:18:26%20GMT	https://ras-it.rs/?p=31353	S:/Web%20copies/Website%200108/ras-it.rs/index37a3.html	(from https://ras-it.rs/services/digital-forensics/)
21:18:34	69423/69423	---M--	200	added ('OK')	image/png	etag:%225b51e120-10f2f%22	https://ras-it.rs/wp-content/uploads/2018/07/hero-za-ostale-strane-1.png	S:/Web%20copies/Website%200108/ras-it.rs/wp-content/uploads/2018/07/hero-za-ostale-strane-1.png	(from https://ras-it.rs/services/digital-forensics/)
21:18:34	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jan%202020%2010:50:08%20GMT	https://ras-it.rs/wp-json/oembed/1.0/embed?url=http%3A%2F%2F%2Fabout-us%2F	S:/Web%20copies/Website%200108/ras-it.rs/wp-json/oembed/1.0/embed9c19	(from https://ras-it.rs/about-us/)
